return_id,order_item_id,return_date,return_reason
6310,60166,2024-07-31,Changed Mind
6311,265,2020-11-10,Wrong Item
6312,31745,2024-06-21,Damaged
6313,82659,2022-08-29,Damaged
6314,52454,2021-11-13,Changed Mind
6315,61000,2022-10-25,Arrived Late
6316,34617,2021-03-16,Changed Mind
6317,86586,2020-11-03,Damaged
6318,9162,2022-07-03,Changed Mind
6319,95126,2020-07-28,Not as Described
6320,79701,2020-03-23,Changed Mind
6321,84315,2023-07-05,Damaged
6322,97116,2023-05-22,Arrived Late
6323,39954,2022-02-12,Wrong Item
6324,104409,2024-10-10,Wrong Item
6325,74243,2021-01-27,Damaged
6326,3886,2023-09-08,Changed Mind
6327,105728,2022-08-07,Arrived Late
6328,58971,2023-02-04,Not as Described
6329,73651,2022-01-03,Not as Described
6330,8310,2021-08-14,Arrived Late
6331,60705,2020-01-31,Arrived Late
6332,52014,2023-08-13,Not as Described
6333,27768,2021-08-10,Damaged
6334,28493,2021-02-20,Not as Described
6335,6981,2023-03-07,Arrived Late
6336,19870,2021-08-19,Changed Mind
6337,72599,2021-06-17,Damaged
6338,95707,2021-01-15,Not as Described
6339,33605,2024-04-27,Wrong Item
6340,75169,2024-09-30,Damaged
6341,73279,2021-10-23,Not as Described
6342,61394,2020-05-13,Not as Described
6343,32871,2024-08-23,Arrived Late
6344,23031,2022-05-08,Damaged
6345,1092,2023-12-08,Damaged
6346,31027,2023-08-09,Arrived Late
6347,26909,2021-07-22,Wrong Item
6348,97771,2021-01-08,Damaged
6349,39197,2020-11-02,Damaged
6350,81085,2023-04-03,Wrong Item
6351,79237,2021-02-22,Changed Mind
6352,95758,2023-07-20,Wrong Item
6353,91935,2022-11-16,Arrived Late
6354,5145,2023-04-05,Arrived Late
6355,94657,2020-10-30,Damaged
6356,90662,2023-03-30,Not as Described
6357,83956,2022-07-05,Damaged
6358,90579,2024-02-25,Not as Described
6359,33042,2020-04-25,Damaged
6360,81509,2022-08-24,Arrived Late
6361,68493,2022-06-22,Damaged
6362,28050,2023-01-04,Damaged
6363,38146,2024-03-06,Changed Mind
6364,87850,2020-02-15,Changed Mind
6365,101502,2023-01-06,Damaged
6366,72018,2020-05-28,Not as Described
6367,81139,2021-09-07,Wrong Item
6368,104267,2021-08-04,Wrong Item
6369,18123,2023-10-11,Arrived Late
6370,59387,2021-10-17,Wrong Item
6371,102867,2020-04-05,Arrived Late
6372,80600,2024-06-14,Wrong Item
6373,17455,2022-08-06,Not as Described
6374,102143,2023-07-09,Damaged
6375,100537,2022-05-25,Damaged
6376,110633,2024-11-06,Damaged
6377,44071,2020-06-30,Damaged
6378,98170,2024-04-05,Not as Described
6379,27596,2022-04-07,Arrived Late
6380,114233,2021-02-03,Damaged
6381,50102,2022-08-02,Damaged
6382,43689,2024-08-26,Damaged
6383,73039,2022-04-23,Arrived Late
6384,88312,2021-05-07,Not as Described
6385,69578,2024-09-17,Not as Described
6386,75659,2023-03-06,Damaged
6387,9141,2022-08-06,Arrived Late
6388,59061,2022-10-01,Changed Mind
6389,108391,2023-09-20,Arrived Late
6390,54536,2022-11-15,Wrong Item
6391,12491,2022-01-17,Arrived Late
6392,49996,2021-09-04,Arrived Late
6393,44751,2024-10-24,Arrived Late
6394,118166,2024-05-20,Wrong Item
6395,55939,2021-05-14,Not as Described
6396,58815,2022-10-19,Damaged
6397,84692,2021-01-06,Changed Mind
6398,104854,2020-12-26,Not as Described
6399,107856,2024-08-06,Changed Mind
6400,82696,2024-09-25,Arrived Late
6401,97611,2022-06-23,Changed Mind
6402,22339,2023-02-08,Changed Mind
6403,60837,2025-01-18,Wrong Item
6404,87815,2021-07-18,Not as Described
6405,48174,2023-05-26,Wrong Item
6406,23592,2024-06-04,Wrong Item
6407,69204,2024-07-12,Damaged
6408,77315,2020-02-06,Not as Described
6409,18814,2023-06-02,Changed Mind
6410,2437,2022-01-23,Not as Described
6411,76477,2021-03-27,Changed Mind
6412,84266,2024-02-09,Arrived Late
6413,91969,2024-09-15,Damaged
6414,68655,2020-02-28,Damaged
6415,75742,2021-04-09,Arrived Late
6416,61625,2022-10-06,Not as Described
6417,41802,2023-01-20,Arrived Late
6418,1108,2020-05-15,Wrong Item
6419,98750,2022-11-07,Not as Described
6420,69579,2024-09-26,Damaged
6421,35850,2024-05-04,Changed Mind
6422,108559,2021-10-02,Changed Mind
6423,108672,2021-10-02,Wrong Item
6424,46161,2020-04-09,Wrong Item
6425,10655,2023-10-30,Not as Described
6426,48913,2020-08-16,Damaged
6427,71368,2020-05-31,Changed Mind
6428,95197,2023-07-28,Wrong Item
6429,88589,2021-11-04,Not as Described
6430,18995,2024-09-27,Wrong Item
6431,84989,2024-09-20,Damaged
6432,19975,2024-02-27,Not as Described
6433,82151,2021-04-17,Changed Mind
6434,11044,2023-05-03,Changed Mind
6435,14174,2024-04-03,Arrived Late
6436,52587,2022-12-25,Changed Mind
6437,64026,2023-03-28,Wrong Item
6438,80541,2021-03-15,Not as Described
6439,15670,2021-11-15,Changed Mind
6440,31120,2022-10-03,Wrong Item
6441,53890,2021-04-18,Wrong Item
6442,1256,2020-04-05,Damaged
6443,80233,2021-11-29,Not as Described
6444,108066,2020-08-20,Wrong Item
6445,87911,2020-09-28,Damaged
6446,1967,2024-06-15,Changed Mind
6447,82339,2024-09-01,Changed Mind
6448,103636,2023-06-15,Wrong Item
6449,32632,2023-05-12,Arrived Late
6450,95228,2020-02-12,Arrived Late
6451,27390,2020-04-25,Wrong Item
6452,114557,2024-07-09,Changed Mind
6453,62721,2022-02-11,Damaged
6454,6348,2022-07-27,Wrong Item
6455,110205,2020-10-19,Changed Mind
6456,5400,2024-12-03,Wrong Item
6457,43181,2023-09-29,Arrived Late
6458,63862,2024-07-04,Not as Described
6459,79372,2021-02-10,Damaged
6460,7034,2021-02-04,Wrong Item
6461,62228,2023-11-02,Wrong Item
6462,30824,2022-10-29,Wrong Item
6463,3702,2021-05-02,Arrived Late
6464,19826,2021-11-20,Damaged
6465,82100,2020-05-02,Arrived Late
6466,40062,2021-08-20,Wrong Item
6467,111997,2023-11-11,Wrong Item
6468,31411,2021-01-31,Not as Described
6469,107043,2020-10-10,Wrong Item
6470,25966,2022-08-24,Damaged
6471,50321,2020-09-21,Not as Described
6472,99898,2022-04-28,Wrong Item
6473,1508,2020-04-07,Arrived Late
6474,17472,2022-11-05,Wrong Item
6475,65723,2023-04-21,Arrived Late
6476,27531,2024-05-12,Not as Described
6477,97502,2022-02-21,Not as Described
6478,12949,2022-08-23,Wrong Item
6479,70731,2024-03-21,Not as Described
6480,91936,2022-04-06,Arrived Late
6481,26356,2022-10-17,Not as Described
6482,91901,2022-10-04,Not as Described
6483,56686,2021-03-12,Damaged
6484,30103,2022-01-06,Arrived Late
6485,92909,2022-01-06,Damaged
6486,91264,2024-11-18,Wrong Item
6487,21193,2021-09-24,Changed Mind
6488,59145,2022-12-26,Not as Described
6489,5800,2020-01-08,Changed Mind
6490,108527,2020-03-07,Wrong Item
6491,62455,2023-01-03,Not as Described
6492,119114,2024-01-18,Wrong Item
6493,35783,2023-07-13,Arrived Late
6494,9483,2023-07-21,Damaged
6495,78842,2024-04-22,Not as Described
6496,3558,2021-07-12,Arrived Late
6497,107181,2023-01-27,Changed Mind
6498,11734,2021-06-30,Wrong Item
6499,48595,2024-06-07,Changed Mind
6500,48250,2020-11-03,Not as Described
6501,20161,2022-10-31,Not as Described
6502,15276,2024-05-22,Wrong Item
6503,79497,2020-12-28,Not as Described
6504,7969,2023-09-30,Damaged
6505,57902,2021-06-23,Damaged
6506,118484,2022-06-03,Arrived Late
6507,85314,2022-09-06,Damaged
6508,37681,2020-09-30,Not as Described
6509,17241,2024-03-21,Wrong Item
6510,46834,2021-05-07,Wrong Item
6511,31403,2021-04-10,Wrong Item
6512,34469,2024-01-22,Arrived Late
6513,8683,2023-07-06,Changed Mind
6514,4185,2022-05-07,Arrived Late
6515,26467,2022-09-16,Arrived Late
6516,31956,2020-03-23,Wrong Item
6517,6291,2023-09-13,Damaged
6518,107911,2021-06-23,Changed Mind
6519,81358,2023-10-25,Not as Described
6520,72291,2022-04-17,Damaged
6521,47810,2022-01-14,Not as Described
6522,87283,2024-08-17,Arrived Late
6523,17618,2021-07-04,Not as Described
6524,25071,2023-09-30,Changed Mind
6525,83496,2021-08-02,Changed Mind
6526,3480,2024-06-12,Not as Described
6527,80992,2021-12-04,Changed Mind
6528,78975,2021-05-22,Changed Mind
6529,64458,2021-08-06,Wrong Item
6530,28517,2024-06-16,Arrived Late
6531,13524,2020-07-03,Arrived Late
6532,85928,2024-10-26,Arrived Late
6533,89550,2023-03-07,Wrong Item
6534,65449,2024-02-14,Wrong Item
6535,9661,2020-05-20,Damaged
6536,81612,2023-07-28,Damaged
6537,116901,2020-07-15,Arrived Late
6538,96255,2020-11-22,Arrived Late
6539,59870,2024-08-18,Damaged
6540,47691,2024-08-26,Wrong Item
6541,22230,2020-07-02,Wrong Item
6542,48315,2024-06-05,Wrong Item
6543,27843,2022-04-05,Not as Described
6544,113071,2024-03-20,Not as Described
6545,1316,2024-12-05,Damaged
6546,71378,2023-10-16,Arrived Late
6547,70461,2023-03-24,Changed Mind
6548,43107,2024-08-22,Changed Mind
6549,68919,2023-04-05,Not as Described
6550,40651,2023-05-03,Damaged
6551,479,2021-08-05,Not as Described
6552,119690,2024-04-09,Changed Mind
6553,32479,2022-06-16,Wrong Item
6554,2055,2024-01-27,Arrived Late
6555,88316,2021-04-08,Damaged
6556,19084,2024-11-01,Wrong Item
6557,39555,2021-01-18,Changed Mind
6558,19575,2021-05-11,Arrived Late
6559,4685,2022-11-27,Changed Mind
6560,25467,2021-11-11,Changed Mind
6561,4912,2023-04-04,Arrived Late
6562,93705,2023-09-07,Wrong Item
6563,49379,2021-05-07,Wrong Item
6564,117537,2022-07-15,Wrong Item
6565,89739,2022-11-07,Not as Described
6566,18193,2023-04-29,Arrived Late
6567,98034,2021-09-11,Not as Described
6568,96691,2021-01-30,Changed Mind
6569,89051,2023-11-20,Damaged
6570,7985,2023-12-23,Damaged
6571,16003,2022-09-16,Wrong Item
6572,25002,2024-10-03,Arrived Late
6573,112995,2023-02-27,Wrong Item
6574,76507,2024-08-30,Damaged
6575,99400,2022-05-07,Changed Mind
6576,27440,2020-08-06,Changed Mind
6577,57476,2022-11-28,Changed Mind
6578,80974,2023-01-12,Wrong Item
6579,112572,2023-07-11,Arrived Late
6580,21431,2022-03-10,Wrong Item
6581,94062,2020-09-17,Wrong Item
6582,84970,2024-01-31,Not as Described
6583,27072,2023-07-24,Changed Mind
6584,56767,2022-03-23,Damaged
6585,85823,2024-02-07,Not as Described
6586,111724,2020-04-10,Changed Mind
6587,47611,2020-02-20,Not as Described
6588,83068,2022-11-03,Not as Described
6589,92201,2023-08-24,Damaged
6590,78530,2023-08-27,Damaged
6591,46728,2020-08-09,Damaged
6592,76981,2024-07-06,Wrong Item
6593,34184,2020-10-03,Wrong Item
6594,48178,2020-12-20,Changed Mind
6595,40,2022-10-21,Changed Mind
6596,5563,2024-08-20,Changed Mind
6597,18912,2021-06-25,Wrong Item
6598,42070,2021-07-25,Damaged
6599,75355,2023-01-20,Wrong Item
6600,113993,2021-12-19,Wrong Item
6601,2159,2022-12-01,Wrong Item
6602,55785,2023-10-18,Changed Mind
6603,140,2021-01-12,Not as Described
6604,55544,2024-02-24,Arrived Late
6605,103854,2022-10-24,Damaged
6606,53006,2020-11-23,Arrived Late
6607,95112,2020-09-04,Damaged
6608,64654,2022-01-21,Not as Described
6609,71751,2020-09-16,Damaged
6610,92226,2024-07-29,Damaged
6611,10844,2024-03-07,Changed Mind
6612,38602,2024-07-18,Changed Mind
6613,102787,2021-10-07,Wrong Item
6614,13140,2021-10-27,Arrived Late
6615,99308,2025-01-23,Damaged
6616,18540,2021-12-25,Not as Described
6617,98208,2020-02-11,Changed Mind
6618,10629,2023-07-12,Changed Mind
6619,51477,2024-02-12,Changed Mind
6620,34474,2020-11-17,Changed Mind
6621,108794,2023-09-26,Changed Mind
6622,59842,2021-03-21,Damaged
6623,50884,2024-12-12,Not as Described
6624,71134,2021-05-05,Not as Described
6625,119578,2023-03-05,Changed Mind
6626,57818,2020-03-30,Wrong Item
6627,3898,2024-12-10,Damaged
6628,28487,2022-10-25,Changed Mind
6629,32491,2021-03-30,Not as Described
6630,79823,2024-09-20,Arrived Late
6631,33822,2022-03-09,Not as Described
6632,19571,2023-11-25,Not as Described
6633,114072,2021-09-13,Arrived Late
6634,85498,2020-11-28,Wrong Item
6635,100329,2021-05-26,Wrong Item
6636,83998,2024-11-29,Not as Described
6637,26785,2023-03-19,Not as Described
6638,52264,2023-11-19,Not as Described
6639,58590,2022-03-04,Not as Described
6640,110168,2023-12-19,Arrived Late
6641,53415,2024-05-13,Arrived Late
6642,2736,2021-03-03,Wrong Item
6643,105279,2021-06-18,Damaged
6644,107599,2020-06-05,Arrived Late
6645,96549,2021-09-19,Wrong Item
6646,77541,2020-10-26,Wrong Item
6647,20671,2020-08-10,Not as Described
6648,8307,2023-02-25,Not as Described
6649,41472,2020-08-20,Not as Described
6650,76531,2024-10-03,Changed Mind
6651,6412,2021-01-30,Wrong Item
6652,51952,2020-12-10,Wrong Item
6653,54866,2022-06-13,Not as Described
6654,86190,2023-04-01,Changed Mind
6655,4469,2021-08-03,Not as Described
6656,89876,2024-09-23,Damaged
6657,103859,2022-12-31,Damaged
6658,67192,2023-04-26,Wrong Item
6659,42591,2020-02-08,Wrong Item
6660,91781,2024-10-09,Arrived Late
6661,58834,2024-02-11,Changed Mind
6662,110718,2024-08-11,Arrived Late
6663,58202,2022-01-22,Changed Mind
6664,100105,2021-01-27,Wrong Item
6665,61377,2023-05-22,Arrived Late
6666,36566,2021-12-02,Changed Mind
6667,94663,2021-06-25,Changed Mind
6668,37326,2020-01-31,Damaged
6669,67465,2020-09-15,Arrived Late
6670,55910,2021-02-24,Wrong Item
6671,48572,2022-06-01,Arrived Late
6672,65725,2023-04-19,Not as Described
6673,52275,2021-08-24,Damaged
6674,34698,2020-12-18,Not as Described
6675,59405,2024-05-26,Not as Described
6676,94150,2024-04-07,Damaged
6677,57504,2024-07-25,Not as Described
6678,40931,2023-01-11,Damaged
6679,27615,2024-12-05,Damaged
6680,19244,2023-10-26,Not as Described
6681,63255,2023-07-17,Arrived Late
6682,50434,2022-01-20,Damaged
6683,62896,2020-07-27,Damaged
6684,115760,2020-08-24,Not as Described
6685,60054,2020-11-16,Not as Described
6686,55918,2020-04-16,Damaged
6687,71951,2021-04-07,Damaged
6688,113764,2022-06-22,Not as Described
6689,17720,2020-06-05,Damaged
6690,1853,2020-10-29,Arrived Late
6691,51883,2021-05-01,Not as Described
6692,67575,2022-04-20,Not as Described
6693,71183,2023-11-06,Not as Described
6694,106236,2024-01-24,Not as Described
6695,50761,2021-11-07,Changed Mind
6696,101829,2020-12-27,Not as Described
6697,28978,2023-12-30,Damaged
6698,41857,2022-02-24,Arrived Late
6699,7865,2020-11-25,Arrived Late
6700,116682,2022-08-08,Not as Described
6701,97156,2022-12-05,Wrong Item
6702,100335,2024-09-29,Changed Mind
6703,85305,2021-06-16,Arrived Late
6704,23664,2024-03-17,Not as Described
6705,91301,2021-09-25,Changed Mind
6706,102939,2023-11-22,Arrived Late
6707,107683,2022-09-23,Damaged
6708,77207,2022-06-07,Wrong Item
6709,7340,2020-04-28,Wrong Item
6710,30098,2023-11-14,Not as Described
6711,108448,2022-01-23,Wrong Item
6712,14580,2021-08-24,Wrong Item
6713,96311,2023-01-25,Not as Described
6714,111854,2023-10-07,Arrived Late
6715,94386,2024-01-10,Damaged
6716,37454,2024-02-15,Not as Described
6717,24457,2021-01-14,Wrong Item
6718,45366,2022-10-15,Wrong Item
6719,119439,2024-06-10,Arrived Late
6720,58196,2020-06-24,Wrong Item
6721,43743,2022-08-07,Damaged
6722,52024,2024-10-16,Not as Described
6723,4970,2024-04-30,Not as Described
6724,77156,2024-08-02,Damaged
6725,29299,2024-10-07,Damaged
6726,87107,2020-11-21,Changed Mind
6727,5773,2024-07-30,Wrong Item
6728,78632,2021-06-03,Not as Described
6729,95283,2022-09-07,Changed Mind
6730,45517,2020-11-26,Wrong Item
6731,17270,2024-03-09,Not as Described
6732,88703,2020-08-31,Wrong Item
6733,26194,2021-12-05,Changed Mind
6734,1231,2021-07-22,Changed Mind
6735,54374,2021-07-27,Changed Mind
6736,29306,2021-10-23,Changed Mind
6737,48524,2021-04-06,Not as Described
6738,75098,2024-01-18,Wrong Item
6739,105464,2023-11-23,Arrived Late
6740,69835,2024-08-28,Not as Described
6741,53657,2023-07-03,Damaged
6742,67837,2024-09-27,Changed Mind
6743,75060,2024-03-20,Arrived Late
6744,60324,2024-08-18,Not as Described
6745,20069,2023-02-17,Arrived Late
6746,56465,2023-11-02,Arrived Late
6747,40197,2023-11-06,Not as Described
6748,80232,2023-03-24,Arrived Late
6749,77484,2022-03-25,Changed Mind
6750,109068,2020-06-03,Wrong Item
6751,111966,2022-05-23,Changed Mind
6752,41378,2023-10-01,Arrived Late
6753,50796,2020-06-10,Wrong Item
6754,87598,2022-09-18,Damaged
6755,7231,2022-11-22,Arrived Late
6756,102037,2023-11-25,Arrived Late
6757,7124,2020-03-21,Not as Described
6758,48221,2024-10-17,Arrived Late
6759,14545,2021-05-04,Not as Described
6760,4882,2021-01-14,Damaged
6761,13530,2023-08-21,Damaged
6762,6368,2024-09-05,Wrong Item
6763,81144,2022-06-26,Arrived Late
6764,112647,2024-01-05,Arrived Late
6765,3236,2020-12-18,Arrived Late
6766,17730,2023-02-18,Not as Described
6767,67912,2021-06-24,Changed Mind
6768,68978,2024-04-12,Changed Mind
6769,36542,2025-01-07,Changed Mind
6770,32483,2022-06-02,Wrong Item
6771,110026,2022-11-22,Not as Described
6772,62493,2023-07-16,Damaged
6773,55119,2023-09-24,Damaged
6774,30380,2022-03-02,Wrong Item
6775,63199,2024-07-22,Not as Described
6776,58772,2024-05-22,Not as Described
6777,50746,2023-04-19,Wrong Item
6778,66520,2020-03-18,Arrived Late
6779,86201,2020-04-02,Damaged
6780,52289,2022-07-16,Changed Mind
6781,98927,2022-01-29,Wrong Item
6782,6153,2022-11-11,Arrived Late
6783,45142,2023-08-09,Wrong Item
6784,59866,2022-02-21,Damaged
6785,29164,2021-10-06,Damaged
6786,46019,2024-06-06,Arrived Late
6787,22002,2024-09-06,Wrong Item
6788,64221,2022-11-05,Damaged
6789,82716,2021-04-25,Arrived Late
6790,75081,2022-03-05,Arrived Late
6791,79360,2024-06-25,Wrong Item
6792,67214,2024-12-09,Changed Mind
6793,10141,2022-09-08,Changed Mind
6794,101627,2020-07-14,Changed Mind
6795,82671,2022-06-27,Not as Described
6796,107422,2024-10-07,Not as Described
6797,58026,2024-12-11,Damaged
6798,82894,2024-01-13,Changed Mind
6799,12963,2020-06-13,Changed Mind
6800,73765,2024-08-02,Damaged
6801,91690,2020-12-22,Damaged
6802,8842,2024-05-03,Wrong Item
6803,51296,2021-04-23,Not as Described
6804,61093,2022-11-29,Wrong Item
6805,46142,2020-02-02,Arrived Late
6806,91043,2024-03-31,Wrong Item
6807,39864,2023-10-19,Not as Described
6808,82568,2024-11-09,Changed Mind
6809,65384,2021-05-28,Arrived Late
6810,64925,2021-04-24,Arrived Late
6811,104074,2022-02-18,Wrong Item
6812,94519,2023-12-20,Not as Described
6813,113890,2023-03-02,Not as Described
6814,13601,2024-11-09,Changed Mind
6815,48870,2023-07-07,Wrong Item
6816,46289,2022-03-14,Damaged
6817,46356,2023-11-13,Not as Described
6818,102638,2021-04-30,Changed Mind
6819,110728,2023-12-25,Not as Described
6820,86348,2020-09-21,Wrong Item
6821,54298,2020-05-12,Arrived Late
6822,10673,2021-08-12,Not as Described
6823,59706,2023-06-28,Damaged
6824,42514,2020-01-24,Changed Mind
6825,14299,2021-12-29,Damaged
6826,31570,2020-02-19,Not as Described
6827,19793,2024-04-30,Changed Mind
6828,118261,2021-01-07,Not as Described
6829,24945,2024-09-12,Changed Mind
6830,56709,2021-07-08,Damaged
6831,99706,2023-11-23,Arrived Late
6832,109264,2021-03-07,Damaged
6833,31180,2022-10-30,Damaged
6834,92899,2023-03-02,Wrong Item
6835,84024,2024-09-03,Not as Described
6836,62300,2024-11-21,Changed Mind
6837,19210,2020-03-26,Damaged
6838,53500,2023-06-26,Arrived Late
6839,95481,2020-12-11,Damaged
6840,40411,2020-05-08,Changed Mind
6841,76549,2020-10-17,Wrong Item
6842,114566,2020-05-08,Not as Described
6843,32774,2021-04-21,Arrived Late
6844,26154,2021-02-04,Damaged
6845,318,2021-12-21,Arrived Late
6846,70130,2023-05-24,Damaged
6847,27785,2020-06-17,Arrived Late
6848,35677,2024-04-18,Wrong Item
6849,104056,2024-06-05,Changed Mind
6850,6212,2022-12-22,Damaged
6851,38002,2023-09-05,Damaged
6852,28409,2021-03-06,Changed Mind
6853,98022,2020-07-29,Arrived Late
6854,83052,2023-03-09,Changed Mind
6855,1587,2024-12-23,Changed Mind
6856,71049,2020-07-04,Not as Described
6857,113099,2021-05-05,Not as Described
6858,15804,2023-09-12,Changed Mind
6859,91041,2024-03-15,Arrived Late
6860,71372,2023-02-12,Arrived Late
6861,78867,2020-06-26,Wrong Item
6862,5223,2020-08-24,Not as Described
6863,82829,2020-10-29,Arrived Late
6864,43242,2022-05-22,Wrong Item
6865,45297,2020-02-28,Damaged
6866,61575,2024-03-07,Wrong Item
6867,24379,2024-01-22,Not as Described
6868,1571,2024-08-24,Damaged
6869,37002,2020-07-04,Wrong Item
6870,102280,2020-04-30,Damaged
6871,78182,2021-07-14,Changed Mind
6872,97798,2020-09-11,Wrong Item
6873,53673,2024-04-19,Not as Described
6874,110862,2020-02-02,Wrong Item
6875,71662,2023-05-23,Damaged
6876,55397,2021-04-10,Wrong Item
6877,69195,2024-09-01,Wrong Item
6878,48350,2021-03-16,Damaged
6879,20035,2021-03-11,Changed Mind
6880,11125,2024-06-22,Damaged
6881,48496,2024-10-15,Not as Described
6882,12504,2024-08-20,Not as Described
6883,47353,2021-09-05,Not as Described
6884,68317,2022-01-26,Wrong Item
6885,84230,2022-03-29,Arrived Late
6886,96950,2021-12-24,Damaged
6887,75577,2024-06-22,Changed Mind
6888,111791,2020-08-08,Arrived Late
6889,72218,2023-09-25,Damaged
6890,42401,2024-06-04,Damaged
6891,67208,2023-03-07,Damaged
6892,32591,2020-06-18,Wrong Item
6893,85154,2022-11-04,Changed Mind
6894,52900,2022-01-18,Not as Described
6895,113984,2020-04-07,Not as Described
6896,90232,2024-07-02,Damaged
6897,20819,2023-10-21,Damaged
6898,41552,2022-04-15,Arrived Late
6899,100973,2023-03-01,Wrong Item
