order_id,customer_id,order_date,order_status,payment_method,shipping_cost
32945,3233,2024-07-09 18:23:28,Completed,Apple Pay,24.68
32946,2165,2021-02-20 12:00:56,Completed,Debit Card,22.22
32947,4246,2024-12-27 00:30:27,Cancelled,Credit Card,6.93
32948,2365,2024-06-23 21:32:50,Completed,Credit Card,14.28
32949,2762,2022-03-16 10:32:27,Completed,PayPal,17.54
32950,992,2022-10-18 18:50:59,Completed,Apple Pay,8.23
32951,4247,2022-08-05 02:55:48,Returned,Debit Card,12.8
32952,2321,2020-08-07 17:23:12,Completed,Credit Card,9.0
32953,2541,2020-04-30 02:38:44,Completed,Google Pay,20.22
32954,3473,2024-02-28 17:05:22,Completed,PayPal,24.39
32955,2930,2024-11-11 00:19:22,Completed,Google Pay,14.68
32956,1319,2023-12-10 10:19:40,Completed,Credit Card,20.47
32957,2344,2022-12-14 08:08:20,Completed,Apple Pay,3.52
32958,2764,2024-12-28 20:14:17,Completed,Debit Card,10.49
32959,1993,2022-07-26 13:48:23,Returned,Google Pay,12.26
32960,2650,2022-10-21 02:08:04,Completed,Credit Card,4.97
32961,2643,2020-10-16 19:21:49,Completed,Google Pay,22.64
32962,3977,2023-07-15 18:04:43,Completed,Credit Card,20.26
32963,4029,2023-07-18 11:18:04,Completed,Google Pay,16.39
32964,489,2020-03-01 10:23:00,Completed,Debit Card,8.54
32965,1243,2021-01-24 01:44:09,Completed,Debit Card,10.82
32966,2148,2024-03-01 08:28:42,Completed,Google Pay,12.73
32967,2523,2024-10-30 08:51:04,Completed,Debit Card,7.57
32968,2628,2023-07-27 02:15:49,Completed,PayPal,8.49
32969,386,2020-01-13 12:40:38,Completed,Credit Card,7.99
32970,2935,2024-08-15 13:40:03,Completed,Credit Card,9.21
32971,3447,2020-03-21 19:31:58,Completed,Credit Card,11.93
32972,127,2023-09-18 12:08:07,Completed,Apple Pay,15.57
32973,3113,2023-01-16 03:09:53,Completed,Apple Pay,23.55
32974,4128,2021-05-15 10:23:53,Cancelled,Google Pay,8.97
32975,1562,2021-11-13 00:03:33,Completed,PayPal,14.81
32976,697,2023-07-09 21:38:30,Completed,Google Pay,8.05
32977,4445,2024-08-04 07:18:09,Returned,Debit Card,12.53
32978,350,2024-05-17 20:39:34,Completed,Debit Card,2.42
32979,978,2023-09-10 04:10:58,Completed,Google Pay,12.53
32980,2975,2024-07-29 07:04:51,Completed,Google Pay,23.94
32981,3679,2023-09-14 16:07:30,Completed,Debit Card,18.77
32982,3730,2021-05-22 12:38:24,Completed,Debit Card,22.3
32983,1736,2020-10-18 21:47:59,Completed,Apple Pay,3.9
32984,1935,2020-08-14 13:42:11,Completed,Credit Card,0.2
32985,3654,2020-06-08 12:50:21,Cancelled,Credit Card,23.61
32986,4978,2020-09-16 11:22:18,Completed,Credit Card,1.7
32987,2075,2021-03-22 20:14:28,Completed,PayPal,23.07
32988,2081,2023-09-18 22:36:23,Cancelled,Credit Card,4.63
32989,1641,2024-04-11 22:26:29,Completed,Debit Card,6.38
32990,1338,2021-02-22 14:04:16,Completed,Debit Card,20.21
32991,4607,2023-09-03 08:09:42,Returned,Google Pay,0.26
32992,448,2022-11-05 16:36:05,Completed,PayPal,8.3
32993,1634,2024-01-27 12:53:19,Completed,Google Pay,16.96
32994,4116,2023-09-20 09:04:14,Completed,Google Pay,20.01
32995,1874,2020-01-14 15:10:53,Completed,PayPal,19.56
32996,4336,2024-05-05 16:42:21,Completed,Debit Card,20.62
32997,3557,2024-05-24 07:01:16,Completed,Credit Card,20.06
32998,804,2022-06-13 04:46:07,Completed,Apple Pay,17.82
32999,4582,2020-08-09 03:21:47,Completed,Credit Card,1.61
33000,3815,2024-08-27 00:59:46,Completed,Debit Card,18.46
33001,1213,2024-12-09 09:15:49,Completed,Apple Pay,4.73
33002,1725,2023-09-12 04:38:32,Completed,Apple Pay,7.27
33003,1917,2023-06-16 12:25:03,Completed,Apple Pay,22.06
33004,896,2021-08-02 16:33:33,Completed,Debit Card,9.25
33005,3308,2023-07-24 09:38:59,Completed,Google Pay,17.78
33006,2101,2023-02-18 08:58:07,Completed,Apple Pay,6.22
33007,2107,2022-07-29 04:04:02,Completed,PayPal,25.0
33008,1360,2020-10-19 00:37:52,Completed,Debit Card,17.93
33009,3945,2021-01-20 01:54:18,Completed,Apple Pay,0.65
33010,4108,2022-02-13 16:00:14,Completed,Apple Pay,9.94
33011,3103,2023-04-12 06:28:29,Completed,Credit Card,23.0
33012,4859,2023-08-07 07:31:11,Completed,Google Pay,6.0
33013,4840,2020-06-03 03:59:22,Completed,Credit Card,6.4
33014,4046,2020-02-02 13:12:51,Completed,Apple Pay,17.71
33015,4188,2022-01-20 03:06:56,Completed,Google Pay,1.16
33016,1096,2020-05-07 23:51:22,Cancelled,Debit Card,22.43
33017,2089,2021-09-10 01:44:34,Completed,PayPal,19.94
33018,2297,2024-05-14 23:43:20,Completed,Debit Card,17.05
33019,3264,2023-05-30 07:33:08,Completed,Apple Pay,14.06
33020,1063,2021-02-07 03:13:51,Completed,Google Pay,11.51
33021,2228,2021-01-05 11:02:52,Completed,Google Pay,5.08
33022,2848,2021-08-05 02:14:25,Completed,PayPal,15.65
33023,2215,2021-10-15 05:29:44,Completed,Google Pay,21.74
33024,4219,2023-12-10 08:09:52,Completed,Credit Card,14.49
33025,4908,2024-08-29 18:00:47,Completed,Credit Card,0.73
33026,4994,2021-02-06 13:44:27,Completed,Google Pay,11.71
33027,918,2021-01-26 23:23:46,Completed,Google Pay,17.37
33028,16,2022-05-20 21:43:44,Completed,PayPal,8.9
33029,4093,2021-07-17 23:56:40,Completed,Debit Card,9.0
33030,3977,2020-02-23 22:30:59,Completed,Google Pay,6.29
33031,2533,2022-09-05 21:38:04,Completed,Debit Card,8.72
33032,1627,2021-06-11 09:21:28,Completed,Google Pay,23.65
33033,4549,2024-03-10 01:25:09,Completed,Debit Card,18.35
33034,4826,2024-07-25 10:29:59,Completed,PayPal,18.01
33035,2262,2021-09-08 17:13:52,Completed,Google Pay,22.66
33036,2348,2023-01-12 07:01:07,Completed,Debit Card,8.59
33037,511,2024-02-15 20:08:49,Completed,Credit Card,20.13
33038,4814,2024-02-10 22:18:42,Completed,Google Pay,20.61
33039,4592,2024-08-08 14:32:56,Completed,Credit Card,18.01
33040,1512,2020-11-16 08:03:53,Cancelled,PayPal,7.84
33041,3766,2022-01-02 14:08:26,Completed,Apple Pay,2.62
33042,4710,2022-10-18 14:38:59,Completed,Apple Pay,14.96
33043,2776,2024-11-16 14:49:50,Completed,PayPal,14.07
33044,4512,2022-04-20 11:00:10,Completed,Credit Card,19.36
33045,2875,2021-05-17 19:57:39,Completed,Apple Pay,0.8
33046,2862,2024-04-08 14:18:18,Completed,PayPal,14.76
33047,1051,2024-08-09 23:47:49,Returned,Apple Pay,19.2
33048,3183,2020-03-26 09:46:59,Completed,PayPal,5.35
33049,2386,2023-11-12 16:57:17,Completed,PayPal,12.83
33050,4160,2024-11-29 10:37:07,Completed,Credit Card,7.46
33051,4587,2023-05-19 02:48:33,Completed,Apple Pay,18.11
33052,3969,2020-07-30 03:19:18,Completed,Apple Pay,20.72
33053,3934,2024-10-03 21:57:35,Completed,Apple Pay,19.77
33054,396,2022-01-16 10:32:47,Completed,Google Pay,1.87
33055,3334,2022-12-19 10:49:42,Completed,PayPal,3.24
33056,3994,2023-11-09 21:34:41,Completed,Apple Pay,14.08
33057,3670,2023-08-18 02:36:16,Completed,Credit Card,6.33
33058,3499,2024-05-02 10:51:46,Completed,Debit Card,18.75
33059,1709,2022-10-01 13:41:52,Completed,Credit Card,7.0
33060,1089,2022-05-11 19:33:26,Completed,Debit Card,15.91
33061,2194,2024-08-13 09:04:51,Completed,Debit Card,17.19
33062,572,2024-07-23 14:23:46,Completed,Credit Card,8.02
33063,4860,2022-08-26 21:56:42,Completed,PayPal,6.97
33064,2764,2021-08-02 04:23:53,Completed,Google Pay,19.59
33065,2500,2024-03-07 16:35:18,Completed,Apple Pay,9.01
33066,2583,2020-05-07 10:34:29,Completed,Credit Card,20.98
33067,618,2021-09-21 06:45:48,Completed,PayPal,0.39
33068,3572,2020-12-18 08:20:02,Completed,Google Pay,21.23
33069,3375,2023-08-13 07:34:04,Completed,PayPal,23.31
33070,3357,2024-09-01 13:29:47,Returned,Credit Card,20.9
33071,3015,2020-11-27 16:36:56,Completed,Credit Card,10.78
33072,4235,2022-10-30 07:23:47,Completed,Apple Pay,23.44
33073,3734,2023-02-11 15:58:09,Completed,Google Pay,8.03
33074,413,2022-05-02 03:13:06,Completed,Debit Card,3.86
33075,1054,2023-08-18 03:50:08,Completed,Credit Card,3.19
33076,1610,2022-09-07 02:52:50,Completed,Debit Card,5.54
33077,3451,2021-06-14 13:35:58,Completed,Debit Card,16.31
33078,3118,2024-02-09 07:29:32,Cancelled,PayPal,22.76
33079,2931,2022-03-03 16:34:34,Completed,Apple Pay,4.36
33080,1709,2022-01-09 23:21:29,Completed,Credit Card,17.02
33081,4841,2020-02-01 11:38:43,Cancelled,Credit Card,9.74
33082,3528,2023-03-11 13:03:39,Completed,Google Pay,9.3
33083,3343,2022-03-18 06:49:51,Completed,Google Pay,12.29
33084,4750,2020-10-03 01:47:26,Completed,Credit Card,20.05
33085,1255,2022-12-31 08:59:13,Completed,Credit Card,16.57
33086,3,2023-02-25 14:17:05,Completed,Apple Pay,5.78
33087,2902,2022-06-06 18:57:09,Completed,Debit Card,23.63
33088,2011,2021-07-30 16:43:54,Completed,PayPal,14.6
33089,2999,2023-01-08 01:51:13,Completed,Credit Card,18.87
33090,662,2020-01-21 07:53:55,Completed,Google Pay,7.17
33091,3996,2021-10-14 01:09:34,Completed,Debit Card,14.43
33092,1026,2022-09-21 19:30:09,Completed,Credit Card,16.7
33093,4547,2023-09-10 20:51:55,Completed,Apple Pay,19.46
33094,1036,2020-08-18 23:41:26,Completed,Debit Card,16.01
33095,412,2024-10-28 09:17:48,Completed,Apple Pay,11.61
33096,1761,2021-04-21 19:46:25,Completed,Debit Card,18.28
33097,2221,2024-12-01 19:16:16,Cancelled,Google Pay,7.41
33098,4451,2024-10-25 19:31:15,Completed,Apple Pay,15.45
33099,4049,2023-11-01 04:48:28,Completed,PayPal,11.5
33100,4018,2020-02-02 16:05:58,Completed,Google Pay,10.36
33101,1854,2021-01-07 20:59:21,Completed,Apple Pay,12.64
33102,585,2024-08-28 09:31:57,Completed,Debit Card,3.97
33103,3566,2023-04-20 23:58:15,Cancelled,Google Pay,15.52
33104,2860,2023-04-15 12:48:51,Completed,PayPal,14.92
33105,4695,2023-10-22 05:35:35,Completed,Credit Card,3.33
33106,4425,2023-08-31 22:20:59,Completed,PayPal,6.03
33107,1082,2021-03-25 10:33:05,Completed,Credit Card,22.47
33108,2382,2022-09-26 18:57:04,Completed,Google Pay,9.43
33109,4634,2022-05-29 09:49:40,Completed,PayPal,7.34
33110,1532,2024-11-03 06:34:25,Completed,Google Pay,17.03
33111,2872,2024-06-05 00:40:47,Completed,Apple Pay,23.92
33112,3718,2023-03-25 06:41:03,Cancelled,Google Pay,11.15
33113,3992,2022-07-10 00:54:51,Completed,Google Pay,21.97
33114,2741,2023-02-04 17:04:25,Completed,Apple Pay,23.53
33115,2937,2022-10-29 23:23:03,Cancelled,Google Pay,2.66
33116,627,2024-11-29 07:53:45,Completed,Apple Pay,3.09
33117,1283,2022-07-24 09:00:56,Completed,Debit Card,23.51
33118,4523,2023-02-27 22:57:26,Completed,Debit Card,8.89
33119,318,2020-04-20 10:18:02,Returned,PayPal,7.15
33120,4874,2023-05-11 21:59:24,Completed,Debit Card,7.24
33121,4002,2022-05-24 19:29:33,Cancelled,Apple Pay,1.12
33122,3585,2023-05-17 02:45:25,Completed,Apple Pay,23.52
33123,371,2021-07-10 16:43:19,Completed,PayPal,0.96
33124,2909,2024-07-22 09:57:17,Completed,Apple Pay,15.88
33125,1011,2024-11-25 22:11:24,Cancelled,PayPal,1.96
33126,664,2022-07-19 05:50:22,Completed,Apple Pay,13.92
33127,1229,2021-07-07 00:54:37,Completed,Google Pay,17.62
33128,4317,2021-01-02 06:19:17,Completed,Credit Card,17.71
33129,4179,2021-02-01 23:53:10,Completed,Apple Pay,18.02
33130,2238,2021-09-09 05:37:13,Completed,Apple Pay,4.86
33131,1983,2023-07-06 09:06:19,Completed,PayPal,21.82
33132,4824,2024-06-16 21:04:19,Completed,Credit Card,6.4
33133,3604,2021-11-30 02:46:20,Completed,Apple Pay,11.06
33134,4750,2020-09-30 09:32:07,Completed,Google Pay,22.38
33135,871,2020-11-09 22:35:42,Completed,Credit Card,23.41
33136,964,2022-11-07 02:03:17,Completed,Google Pay,6.73
33137,4239,2024-06-04 04:26:21,Completed,PayPal,22.66
33138,3754,2024-12-25 06:14:57,Returned,Apple Pay,4.65
33139,4922,2023-05-17 11:47:47,Completed,Google Pay,0.45
33140,4500,2022-11-16 13:11:40,Completed,Google Pay,11.47
33141,4542,2023-05-18 23:36:46,Completed,Credit Card,19.62
33142,692,2022-12-01 18:14:55,Completed,PayPal,23.29
33143,1877,2021-03-18 14:38:17,Completed,Google Pay,5.07
33144,2788,2024-05-30 12:25:28,Completed,Google Pay,6.54
33145,3235,2020-04-10 16:15:14,Completed,Apple Pay,14.24
33146,4405,2021-09-24 14:54:22,Completed,Apple Pay,23.46
33147,2427,2023-02-23 13:51:42,Cancelled,Google Pay,11.75
33148,2431,2023-04-07 17:14:27,Completed,Google Pay,6.07
33149,1961,2023-04-05 00:45:12,Completed,Google Pay,19.41
33150,1290,2024-04-13 14:19:52,Completed,PayPal,0.22
33151,171,2020-06-27 12:47:41,Completed,PayPal,17.36
33152,1485,2022-05-10 23:44:16,Completed,Apple Pay,7.19
33153,2172,2020-12-16 10:05:45,Completed,Google Pay,14.1
33154,700,2024-01-13 15:30:55,Completed,Google Pay,17.0
33155,1708,2024-09-22 23:36:13,Completed,PayPal,1.26
33156,3444,2021-05-10 11:42:54,Completed,Credit Card,17.11
33157,1784,2021-11-16 07:45:36,Completed,PayPal,14.33
33158,1000,2024-02-27 20:15:43,Completed,Credit Card,24.95
33159,1560,2023-06-24 20:59:50,Completed,Debit Card,18.15
33160,4892,2024-05-10 02:02:20,Completed,PayPal,14.12
33161,2952,2021-03-15 21:11:09,Completed,Debit Card,2.73
33162,2451,2020-03-01 17:55:27,Completed,Apple Pay,13.3
33163,2158,2021-09-24 06:35:44,Completed,Debit Card,0.47
33164,3303,2023-11-14 12:10:53,Completed,Credit Card,21.76
33165,260,2022-06-20 20:54:11,Completed,Credit Card,0.45
33166,1056,2024-11-19 04:05:51,Completed,Apple Pay,24.22
33167,3877,2023-10-03 03:38:11,Completed,Google Pay,18.95
33168,4581,2023-11-11 00:08:53,Completed,PayPal,19.86
33169,1859,2022-04-14 07:15:02,Completed,Apple Pay,17.1
33170,3741,2024-02-25 03:58:02,Returned,Credit Card,7.67
33171,3665,2024-10-17 20:42:25,Completed,Google Pay,0.18
33172,4307,2021-11-11 19:14:35,Completed,Apple Pay,18.56
33173,4610,2021-02-19 15:19:46,Completed,Credit Card,16.46
33174,4943,2023-09-27 09:57:59,Completed,Debit Card,0.48
33175,3860,2023-04-11 22:18:54,Completed,PayPal,11.46
33176,3054,2024-07-31 12:40:18,Completed,Credit Card,16.01
33177,1657,2022-01-27 23:08:31,Completed,PayPal,8.91
33178,3630,2021-12-10 05:35:18,Completed,Apple Pay,5.39
33179,3708,2022-03-24 16:00:33,Completed,Apple Pay,6.85
33180,991,2021-07-13 02:24:05,Completed,Credit Card,23.04
33181,1714,2021-05-13 14:05:49,Completed,Credit Card,15.04
33182,2525,2023-06-30 18:13:26,Completed,Apple Pay,13.27
33183,2853,2020-06-23 23:19:22,Completed,Credit Card,4.34
33184,4221,2020-04-24 20:07:55,Completed,Debit Card,4.82
33185,2096,2022-10-11 15:48:29,Completed,PayPal,19.27
33186,918,2023-09-09 21:25:11,Completed,PayPal,24.7
33187,2635,2023-08-22 18:05:19,Completed,Apple Pay,20.63
33188,3541,2020-01-20 05:29:10,Completed,Credit Card,4.74
33189,4248,2021-12-26 14:09:55,Completed,Apple Pay,17.43
33190,452,2023-06-25 13:14:39,Completed,Credit Card,6.52
33191,2970,2020-06-16 18:23:42,Completed,Credit Card,22.97
33192,2437,2020-08-24 23:08:45,Completed,Debit Card,9.24
33193,253,2022-11-18 12:51:52,Completed,Apple Pay,17.03
33194,1006,2020-08-27 23:03:30,Completed,Google Pay,2.34
33195,1974,2023-04-13 19:50:24,Completed,Credit Card,12.68
33196,1267,2023-04-06 22:28:43,Completed,Debit Card,11.87
33197,165,2020-09-30 15:08:49,Completed,Apple Pay,10.32
33198,3813,2022-02-12 23:13:15,Completed,Google Pay,16.46
33199,1050,2023-02-12 19:33:17,Completed,Debit Card,0.75
33200,2945,2022-09-26 22:49:00,Completed,Debit Card,19.56
33201,2475,2020-06-04 09:53:45,Completed,PayPal,23.88
33202,4492,2022-06-03 22:07:45,Completed,Credit Card,7.11
33203,1547,2024-01-15 09:41:22,Completed,Debit Card,22.3
33204,3782,2023-09-17 22:20:10,Completed,Credit Card,6.14
33205,3542,2022-07-25 07:04:56,Completed,Google Pay,19.66
33206,989,2020-12-03 23:00:05,Completed,Google Pay,17.94
33207,1964,2020-05-01 07:43:30,Completed,PayPal,12.95
33208,1252,2021-11-09 06:47:25,Cancelled,Google Pay,15.73
33209,1450,2021-10-11 08:06:30,Completed,PayPal,17.96
33210,136,2021-08-26 15:57:08,Completed,PayPal,19.39
33211,4113,2021-05-08 00:45:56,Completed,PayPal,8.36
33212,990,2024-05-14 15:04:15,Completed,Google Pay,13.61
33213,1821,2021-07-21 21:30:29,Completed,Debit Card,5.44
33214,3801,2024-01-31 12:33:57,Completed,Credit Card,21.66
33215,2119,2021-09-26 21:54:52,Completed,Apple Pay,8.29
33216,616,2021-11-28 08:29:33,Completed,Apple Pay,3.15
33217,649,2020-04-27 21:00:37,Cancelled,Credit Card,6.12
33218,2640,2022-02-14 22:49:29,Completed,Google Pay,16.91
33219,2251,2024-04-22 09:50:38,Completed,Apple Pay,7.48
33220,1407,2020-03-11 14:00:47,Completed,Debit Card,17.2
33221,233,2024-08-05 21:16:00,Cancelled,PayPal,4.45
33222,526,2021-10-16 12:19:08,Completed,PayPal,17.06
33223,4284,2021-04-08 22:35:10,Completed,PayPal,0.49
33224,260,2023-09-15 20:03:06,Cancelled,PayPal,19.83
33225,4223,2022-02-16 00:57:55,Cancelled,PayPal,6.03
33226,3306,2020-03-11 08:46:22,Completed,Credit Card,19.95
33227,1171,2022-01-02 07:36:01,Completed,Apple Pay,6.24
33228,1812,2021-01-02 01:04:41,Completed,Credit Card,1.52
33229,1428,2023-01-29 07:55:52,Completed,Apple Pay,18.44
33230,712,2024-02-15 06:03:01,Completed,PayPal,3.65
33231,2371,2024-12-21 12:43:49,Completed,Apple Pay,5.29
33232,1587,2021-09-15 18:54:28,Completed,Apple Pay,4.78
33233,2443,2022-11-22 18:30:55,Completed,Debit Card,4.05
33234,2208,2021-11-23 20:16:10,Completed,Apple Pay,11.83
33235,1488,2024-09-01 12:29:06,Completed,PayPal,13.22
33236,3128,2024-12-25 12:22:11,Completed,PayPal,11.72
33237,1357,2022-12-13 21:10:07,Cancelled,Debit Card,16.01
33238,2423,2021-06-25 16:33:03,Completed,Apple Pay,9.71
33239,1248,2022-04-19 19:56:53,Completed,Google Pay,2.31
33240,1245,2021-01-17 08:18:31,Completed,Credit Card,0.03
33241,1761,2020-11-11 23:28:00,Completed,PayPal,15.22
33242,3610,2020-01-02 22:52:32,Completed,Google Pay,13.41
33243,1493,2020-05-04 11:02:23,Completed,Debit Card,11.81
33244,1368,2020-03-22 12:28:25,Completed,Google Pay,2.18
33245,3431,2022-01-27 15:27:10,Completed,Credit Card,3.6
33246,4743,2020-03-02 07:10:23,Returned,Google Pay,21.9
33247,1249,2024-07-01 07:53:31,Completed,Credit Card,22.36
33248,4162,2023-03-06 22:20:39,Completed,Apple Pay,6.19
33249,3446,2023-07-08 21:43:33,Completed,Debit Card,0.15
33250,3835,2024-07-05 14:31:05,Completed,Debit Card,11.7
33251,2378,2021-04-27 11:38:22,Completed,Credit Card,2.93
33252,1321,2020-01-27 20:44:44,Cancelled,Debit Card,22.8
33253,830,2022-10-28 06:37:05,Completed,Credit Card,24.72
33254,2417,2021-10-05 21:32:18,Completed,Debit Card,13.01
33255,1610,2020-01-28 02:04:40,Completed,Google Pay,12.83
33256,3695,2021-07-23 06:21:09,Completed,Apple Pay,3.25
33257,2105,2023-11-14 12:24:00,Completed,Debit Card,14.35
33258,1313,2022-02-03 06:22:49,Completed,Credit Card,10.75
33259,3599,2023-09-01 10:22:23,Completed,Credit Card,4.29
33260,3438,2024-12-30 16:20:22,Completed,Credit Card,20.61
33261,4440,2023-06-07 14:44:24,Completed,Apple Pay,4.75
33262,3812,2022-10-24 05:12:11,Completed,Debit Card,1.65
33263,1110,2022-04-05 14:53:59,Completed,Debit Card,3.49
33264,2077,2021-01-18 07:02:08,Completed,Google Pay,24.93
33265,2287,2024-03-01 03:48:08,Completed,Google Pay,7.51
33266,4642,2023-12-23 23:47:59,Completed,Google Pay,1.11
33267,4464,2023-06-13 00:16:48,Completed,Debit Card,5.12
33268,4010,2024-10-01 18:15:27,Completed,PayPal,1.49
33269,2471,2023-11-01 11:55:35,Completed,Google Pay,1.18
33270,4041,2024-06-05 00:39:58,Completed,Debit Card,1.04
33271,3384,2021-06-28 03:45:10,Completed,Apple Pay,6.02
33272,3858,2024-07-30 13:32:00,Completed,PayPal,1.92
33273,3321,2020-01-11 23:15:50,Completed,Google Pay,16.92
33274,4556,2024-05-03 21:39:35,Completed,Debit Card,15.21
33275,2158,2020-08-26 13:35:35,Completed,Credit Card,14.77
33276,763,2023-04-29 23:55:46,Completed,Debit Card,8.16
33277,366,2021-12-16 05:09:13,Completed,PayPal,12.57
33278,4730,2020-12-22 22:48:14,Completed,PayPal,15.55
33279,596,2022-07-28 19:54:54,Completed,Debit Card,20.58
33280,171,2022-05-22 20:44:34,Completed,Credit Card,16.73
33281,4587,2022-08-01 02:55:18,Completed,Debit Card,9.39
33282,4362,2020-05-15 05:02:03,Completed,PayPal,16.83
33283,468,2022-04-28 00:44:56,Completed,Credit Card,1.11
33284,1049,2023-05-31 03:04:57,Completed,Credit Card,15.85
33285,1655,2024-12-01 08:19:37,Completed,Apple Pay,5.28
33286,2379,2022-03-30 20:27:06,Completed,Apple Pay,19.84
33287,3516,2020-01-07 09:53:57,Completed,Google Pay,19.57
33288,2600,2021-08-02 21:12:08,Completed,Apple Pay,13.43
33289,4140,2022-09-25 06:24:10,Completed,Credit Card,16.19
33290,4561,2020-04-08 00:47:41,Completed,Apple Pay,10.08
33291,3047,2021-12-30 15:36:47,Completed,Apple Pay,7.61
33292,4265,2020-08-25 04:45:03,Completed,Apple Pay,5.37
33293,1767,2022-12-25 03:54:35,Completed,Google Pay,16.93
33294,1727,2020-10-10 13:55:52,Completed,Google Pay,8.55
33295,835,2021-05-08 20:12:08,Completed,Credit Card,18.67
33296,2314,2023-10-24 07:46:25,Completed,Google Pay,24.2
33297,3860,2021-07-31 18:09:03,Completed,Debit Card,4.73
33298,2887,2023-10-30 00:24:17,Completed,PayPal,18.26
33299,2112,2021-03-23 01:59:03,Completed,Debit Card,13.52
33300,558,2022-12-12 12:06:39,Completed,Debit Card,12.73
33301,4228,2024-08-02 19:27:11,Completed,Apple Pay,13.05
33302,1713,2020-11-22 00:32:38,Cancelled,Google Pay,13.49
33303,2026,2021-11-06 15:44:36,Completed,PayPal,14.37
33304,4721,2024-01-28 22:48:15,Completed,Google Pay,5.48
33305,3960,2022-06-16 06:43:02,Completed,Debit Card,16.83
33306,3778,2023-09-17 10:35:17,Completed,Google Pay,18.92
33307,12,2021-11-19 00:19:19,Completed,Google Pay,17.08
33308,3107,2020-05-01 13:38:25,Completed,PayPal,14.79
33309,2268,2021-04-14 01:49:51,Completed,Google Pay,17.36
33310,3259,2022-05-18 09:53:22,Completed,Credit Card,6.39
33311,1790,2020-08-04 09:45:34,Completed,Apple Pay,12.78
33312,1129,2020-04-13 07:03:46,Completed,Google Pay,5.99
33313,2253,2024-09-22 06:32:50,Completed,Google Pay,12.68
33314,4663,2022-06-09 03:58:41,Completed,Apple Pay,24.34
33315,2830,2023-06-12 18:34:05,Completed,Apple Pay,5.45
33316,1409,2023-10-02 06:26:45,Completed,PayPal,5.04
33317,974,2021-02-18 20:45:30,Completed,PayPal,6.81
