shipment_id,order_id,shipped_date,delivered_date,carrier
32342,34060,2024-03-29,2024-03-30,USPS
32343,34061,2024-11-15,2024-11-17,FedEx
32344,34062,2021-03-11,2021-03-14,Canada Post
32345,34063,2020-04-05,2020-04-10,USPS
32346,34064,2020-05-03,2020-05-11,Canada Post
32347,34065,2021-10-19,2021-10-24,USPS
32348,34066,2024-05-29,2024-06-07,FedEx
32349,34067,2020-08-04,2020-08-12,USPS
32350,34068,2021-03-02,2021-03-08,UPS
32351,34069,2022-11-04,2022-11-09,USPS
32352,34070,2023-05-22,2023-05-28,DHL
32353,34071,2024-07-05,2024-07-06,USPS
32354,34074,2020-11-15,2020-11-20,UPS
32355,34075,2024-12-15,2024-12-19,FedEx
32356,34076,2024-04-16,2024-04-18,USPS
32357,34077,2023-01-24,2023-01-28,FedEx
32358,34078,2020-05-10,2020-05-12,Canada Post
32359,34079,2021-03-22,2021-03-26,USPS
32360,34080,2022-07-01,2022-07-09,USPS
32361,34081,2024-03-22,2024-03-31,Canada Post
32362,34082,2023-03-31,2023-04-04,FedEx
32363,34083,2022-12-25,2022-12-31,USPS
32364,34084,2021-01-19,2021-01-22,UPS
32365,34085,2023-01-24,2023-02-02,FedEx
32366,34086,2022-11-09,2022-11-15,FedEx
32367,34087,2022-08-28,2022-08-29,UPS
32368,34088,2023-07-29,2023-07-30,DHL
32369,34089,2022-04-27,2022-04-29,Canada Post
32370,34091,2021-12-25,2021-12-27,Canada Post
32371,34092,2023-01-06,2023-01-07,Canada Post
32372,34093,2024-04-01,2024-04-08,UPS
32373,34094,2024-12-14,2024-12-22,USPS
32374,34096,2022-07-29,2022-08-08,UPS
32375,34097,2023-06-14,2023-06-23,DHL
32376,34098,2023-07-10,2023-07-12,DHL
32377,34099,2023-01-16,2023-01-24,DHL
32378,34100,2024-12-08,2024-12-09,FedEx
32379,34101,2020-09-18,2020-09-19,FedEx
32380,34102,2021-09-08,2021-09-17,Canada Post
32381,34103,2024-08-21,2024-08-28,Canada Post
32382,34104,2022-08-02,2022-08-07,USPS
32383,34105,2024-06-05,2024-06-13,USPS
32384,34106,2024-11-22,2024-11-30,DHL
32385,34107,2020-04-30,2020-05-08,UPS
32386,34108,2024-02-07,2024-02-13,DHL
32387,34109,2020-07-14,2020-07-16,DHL
32388,34110,2023-08-11,2023-08-21,DHL
32389,34111,2020-08-13,2020-08-18,USPS
32390,34112,2022-03-21,2022-03-27,UPS
32391,34113,2024-04-19,2024-04-22,Canada Post
32392,34114,2024-03-15,2024-03-20,USPS
32393,34115,2020-05-31,2020-06-01,FedEx
32394,34116,2020-12-24,2020-12-25,Canada Post
32395,34117,2024-03-30,2024-04-02,UPS
32396,34118,2022-09-09,2022-09-18,FedEx
32397,34119,2024-05-28,2024-06-01,Canada Post
32398,34120,2021-09-08,2021-09-18,FedEx
32399,34121,2022-09-04,2022-09-05,FedEx
32400,34122,2023-11-10,2023-11-15,FedEx
32401,34123,2022-08-26,2022-08-28,Canada Post
32402,34124,2020-06-12,2020-06-21,UPS
32403,34125,2020-01-27,2020-01-29,FedEx
32404,34126,2020-11-09,2020-11-12,UPS
32405,34127,2022-03-31,2022-04-04,FedEx
32406,34128,2020-08-25,2020-08-31,DHL
32407,34129,2020-10-02,2020-10-03,UPS
32408,34130,2020-03-04,2020-03-09,DHL
32409,34131,2021-09-20,2021-09-28,Canada Post
32410,34132,2020-01-18,2020-01-27,USPS
32411,34133,2021-08-02,2021-08-08,FedEx
32412,34134,2020-12-30,2021-01-01,USPS
32413,34135,2024-11-25,2024-11-30,UPS
32414,34136,2021-07-01,2021-07-06,FedEx
32415,34137,2023-06-09,2023-06-18,UPS
32416,34138,2020-04-04,2020-04-08,UPS
32417,34139,2024-10-14,2024-10-17,UPS
32418,34140,2020-02-14,2020-02-18,FedEx
32419,34141,2023-09-28,2023-10-05,Canada Post
32420,34142,2021-03-30,2021-04-07,UPS
32421,34143,2020-10-04,2020-10-05,FedEx
32422,34144,2022-03-30,2022-03-31,UPS
32423,34145,2023-12-31,2024-01-03,USPS
32424,34146,2020-09-13,2020-09-15,FedEx
32425,34147,2024-11-20,2024-11-28,UPS
32426,34148,2024-06-14,2024-06-24,USPS
32427,34149,2022-11-02,2022-11-08,DHL
32428,34150,2023-05-26,2023-06-05,USPS
32429,34151,2024-10-29,2024-11-02,Canada Post
32430,34152,2024-03-13,2024-03-16,DHL
32431,34153,2021-04-16,2021-04-21,DHL
32432,34154,2021-07-10,2021-07-16,Canada Post
32433,34155,2021-02-11,2021-02-17,Canada Post
32434,34156,2020-12-22,2021-01-01,USPS
32435,34158,2020-10-16,2020-10-17,FedEx
32436,34159,2023-02-09,2023-02-15,UPS
32437,34160,2022-10-24,2022-10-30,Canada Post
32438,34161,2020-08-05,2020-08-07,FedEx
32439,34162,2023-04-05,2023-04-12,USPS
32440,34163,2024-01-11,2024-01-15,USPS
32441,34164,2022-11-22,2022-11-26,DHL
32442,34165,2023-10-29,2023-11-05,DHL
32443,34166,2020-08-20,2020-08-27,Canada Post
32444,34167,2020-05-21,2020-05-29,DHL
32445,34168,2024-01-29,2024-02-02,Canada Post
32446,34169,2022-11-22,2022-11-27,FedEx
32447,34170,2023-08-04,2023-08-06,USPS
32448,34171,2023-10-22,2023-10-29,Canada Post
32449,34172,2020-04-26,2020-04-28,FedEx
32450,34173,2023-02-26,2023-03-02,DHL
32451,34174,2021-10-01,2021-10-10,FedEx
32452,34175,2023-03-30,2023-04-05,DHL
32453,34176,2020-03-07,2020-03-16,DHL
32454,34177,2022-03-14,2022-03-16,FedEx
32455,34178,2020-12-08,2020-12-10,USPS
32456,34179,2024-04-27,2024-05-05,USPS
32457,34180,2020-04-29,2020-05-09,UPS
32458,34181,2024-03-14,2024-03-19,Canada Post
32459,34183,2024-08-26,2024-08-31,UPS
32460,34184,2023-08-10,2023-08-17,Canada Post
32461,34186,2020-12-26,2021-01-02,DHL
32462,34187,2022-07-30,2022-08-03,FedEx
32463,34188,2023-02-20,2023-02-26,USPS
32464,34189,2021-08-27,2021-09-04,USPS
32465,34190,2024-04-27,2024-04-30,Canada Post
32466,34191,2024-02-18,2024-02-20,Canada Post
32467,34192,2022-04-29,2022-05-04,DHL
32468,34193,2024-05-02,2024-05-09,USPS
32469,34194,2020-09-02,2020-09-11,FedEx
32470,34195,2024-03-03,2024-03-09,UPS
32471,34196,2024-11-05,2024-11-12,FedEx
32472,34197,2021-11-23,2021-11-27,Canada Post
32473,34198,2022-09-18,2022-09-26,UPS
32474,34199,2022-01-28,2022-02-04,UPS
32475,34200,2020-08-01,2020-08-04,Canada Post
32476,34201,2023-06-05,2023-06-12,DHL
32477,34202,2024-02-22,2024-03-01,FedEx
32478,34203,2024-07-31,2024-08-03,FedEx
32479,34204,2021-02-21,2021-03-02,FedEx
32480,34205,2022-03-10,2022-03-11,Canada Post
32481,34207,2020-08-15,2020-08-16,Canada Post
32482,34208,2024-06-07,2024-06-11,DHL
32483,34209,2023-01-10,2023-01-20,USPS
32484,34210,2020-07-16,2020-07-22,UPS
32485,34211,2024-10-10,2024-10-16,FedEx
32486,34212,2024-06-14,2024-06-24,Canada Post
32487,34213,2023-07-11,2023-07-15,USPS
32488,34214,2023-08-23,2023-09-02,UPS
32489,34215,2020-06-19,2020-06-22,Canada Post
32490,34216,2022-12-19,2022-12-20,DHL
32491,34217,2021-11-06,2021-11-10,DHL
32492,34218,2024-10-30,2024-10-31,USPS
32493,34219,2023-05-18,2023-05-28,UPS
32494,34220,2024-07-03,2024-07-07,DHL
32495,34221,2024-08-27,2024-08-31,FedEx
32496,34222,2020-08-25,2020-09-03,USPS
32497,34223,2021-07-28,2021-08-03,UPS
32498,34224,2024-12-19,2024-12-21,USPS
32499,34225,2020-06-19,2020-06-29,UPS
32500,34226,2023-01-16,2023-01-19,FedEx
32501,34227,2023-01-02,2023-01-06,Canada Post
32502,34228,2022-06-01,2022-06-03,Canada Post
32503,34229,2021-10-09,2021-10-18,DHL
32504,34230,2024-12-16,2024-12-20,UPS
32505,34231,2021-08-28,2021-09-06,USPS
32506,34232,2021-07-08,2021-07-16,UPS
32507,34233,2024-11-09,2024-11-12,Canada Post
32508,34234,2021-08-15,2021-08-19,USPS
32509,34235,2024-07-28,2024-07-30,USPS
32510,34236,2023-08-06,2023-08-16,Canada Post
32511,34237,2024-02-01,2024-02-03,Canada Post
32512,34238,2023-07-30,2023-07-31,Canada Post
32513,34239,2021-09-20,2021-09-26,UPS
32514,34240,2021-08-27,2021-09-01,FedEx
32515,34241,2023-11-09,2023-11-14,UPS
32516,34242,2021-08-25,2021-08-30,USPS
32517,34243,2020-12-19,2020-12-24,FedEx
32518,34244,2021-04-27,2021-04-29,USPS
32519,34245,2022-04-29,2022-05-07,FedEx
32520,34246,2023-03-06,2023-03-15,USPS
32521,34248,2024-11-28,2024-12-03,DHL
32522,34249,2022-02-24,2022-02-26,FedEx
32523,34250,2024-05-30,2024-06-06,UPS
32524,34252,2022-05-27,2022-06-06,DHL
32525,34253,2023-08-31,2023-09-03,DHL
32526,34254,2022-10-01,2022-10-05,USPS
32527,34255,2021-03-28,2021-03-31,FedEx
32528,34256,2023-01-13,2023-01-16,Canada Post
32529,34257,2023-07-03,2023-07-11,FedEx
32530,34258,2020-12-06,2020-12-11,Canada Post
32531,34259,2021-05-15,2021-05-18,UPS
32532,34260,2022-06-30,2022-07-07,FedEx
32533,34261,2021-04-27,2021-05-04,USPS
32534,34262,2024-07-14,2024-07-15,DHL
32535,34264,2023-11-27,2023-12-06,UPS
32536,34265,2023-11-21,2023-11-26,Canada Post
32537,34266,2022-04-02,2022-04-03,Canada Post
32538,34267,2021-11-13,2021-11-14,FedEx
32539,34268,2020-03-29,2020-04-04,UPS
32540,34269,2024-08-14,2024-08-20,DHL
32541,34270,2022-02-18,2022-02-22,Canada Post
32542,34271,2023-05-15,2023-05-21,DHL
32543,34272,2020-11-24,2020-11-25,FedEx
32544,34273,2020-08-19,2020-08-20,Canada Post
32545,34274,2021-10-30,2021-11-02,UPS
32546,34275,2024-12-18,2024-12-23,FedEx
32547,34276,2024-05-15,2024-05-20,Canada Post
32548,34277,2024-08-25,2024-09-04,DHL
32549,34278,2020-06-15,2020-06-22,USPS
32550,34279,2020-11-02,2020-11-09,USPS
32551,34280,2021-05-11,2021-05-19,UPS
32552,34281,2020-04-09,2020-04-15,UPS
32553,34282,2020-10-07,2020-10-12,Canada Post
32554,34283,2020-05-22,2020-05-31,DHL
32555,34284,2021-09-27,2021-09-30,DHL
32556,34285,2022-02-21,2022-02-24,UPS
32557,34286,2024-11-24,2024-12-04,DHL
32558,34287,2024-07-15,2024-07-24,DHL
32559,34288,2022-10-23,2022-11-02,FedEx
32560,34289,2020-10-01,2020-10-04,USPS
32561,34290,2023-08-06,2023-08-10,DHL
32562,34291,2021-01-22,2021-01-25,Canada Post
32563,34292,2024-03-06,2024-03-12,USPS
32564,34293,2020-01-11,2020-01-15,UPS
32565,34294,2022-03-23,2022-03-29,UPS
32566,34295,2022-08-07,2022-08-15,USPS
32567,34296,2022-03-01,2022-03-07,UPS
32568,34297,2020-01-23,2020-01-29,Canada Post
32569,34298,2024-02-12,2024-02-19,DHL
32570,34299,2023-12-07,2023-12-15,FedEx
32571,34301,2021-09-11,2021-09-18,USPS
32572,34302,2021-11-05,2021-11-14,Canada Post
32573,34303,2020-09-17,2020-09-20,Canada Post
32574,34304,2021-10-17,2021-10-25,DHL
32575,34305,2024-08-25,2024-09-04,UPS
32576,34306,2021-12-25,2021-12-30,UPS
32577,34307,2023-02-25,2023-03-02,DHL
32578,34308,2023-03-17,2023-03-26,FedEx
32579,34309,2021-09-29,2021-10-01,USPS
32580,34310,2022-11-23,2022-11-24,DHL
32581,34311,2022-01-24,2022-01-25,UPS
32582,34312,2022-04-11,2022-04-14,DHL
32583,34313,2022-03-17,2022-03-22,FedEx
32584,34314,2024-11-25,2024-12-04,Canada Post
32585,34315,2020-11-21,2020-12-01,USPS
32586,34316,2021-01-03,2021-01-11,DHL
32587,34317,2020-03-01,2020-03-04,FedEx
32588,34318,2020-09-18,2020-09-21,DHL
32589,34319,2024-02-01,2024-02-10,DHL
32590,34320,2024-05-25,2024-06-01,UPS
32591,34321,2024-11-03,2024-11-12,Canada Post
32592,34322,2024-06-06,2024-06-12,Canada Post
32593,34323,2023-03-02,2023-03-08,FedEx
32594,34324,2024-04-23,2024-05-02,UPS
32595,34325,2020-07-22,2020-07-27,Canada Post
32596,34326,2023-09-21,2023-09-29,USPS
32597,34327,2024-06-30,2024-07-01,Canada Post
32598,34328,2021-07-30,2021-08-05,DHL
32599,34329,2020-03-11,2020-03-18,USPS
32600,34330,2022-03-05,2022-03-13,FedEx
32601,34331,2021-11-18,2021-11-26,UPS
32602,34332,2022-09-22,2022-09-25,DHL
32603,34333,2021-01-01,2021-01-04,FedEx
32604,34334,2023-01-30,2023-01-31,FedEx
32605,34335,2023-07-26,2023-07-30,FedEx
32606,34336,2024-01-01,2024-01-05,UPS
32607,34337,2024-07-04,2024-07-13,DHL
32608,34338,2020-03-15,2020-03-24,DHL
32609,34339,2022-07-02,2022-07-10,DHL
32610,34340,2020-04-08,2020-04-17,DHL
32611,34341,2023-07-10,2023-07-20,UPS
32612,34342,2023-12-22,2023-12-26,USPS
32613,34343,2023-01-29,2023-02-03,USPS
32614,34344,2022-12-07,2022-12-15,USPS
32615,34345,2021-11-23,2021-11-26,Canada Post
32616,34346,2021-10-10,2021-10-16,USPS
32617,34347,2021-07-07,2021-07-16,USPS
32618,34348,2020-03-11,2020-03-14,Canada Post
32619,34349,2020-01-17,2020-01-24,FedEx
32620,34350,2023-11-22,2023-11-27,FedEx
32621,34351,2024-01-01,2024-01-02,USPS
32622,34352,2024-03-08,2024-03-18,UPS
32623,34353,2021-06-06,2021-06-15,FedEx
32624,34354,2022-12-09,2022-12-14,Canada Post
32625,34355,2023-10-28,2023-11-04,Canada Post
32626,34356,2022-10-21,2022-10-23,USPS
32627,34357,2024-03-31,2024-04-09,Canada Post
32628,34358,2022-01-24,2022-01-29,UPS
32629,34359,2024-08-22,2024-08-31,Canada Post
32630,34360,2022-05-14,2022-05-23,UPS
32631,34361,2022-05-28,2022-06-07,FedEx
32632,34362,2022-05-07,2022-05-11,Canada Post
32633,34363,2023-11-04,2023-11-05,DHL
32634,34364,2022-07-04,2022-07-10,UPS
32635,34366,2022-10-19,2022-10-20,USPS
32636,34367,2023-10-17,2023-10-23,FedEx
32637,34369,2024-06-19,2024-06-21,USPS
32638,34370,2022-07-19,2022-07-28,FedEx
32639,34371,2021-06-20,2021-06-21,USPS
32640,34372,2023-05-23,2023-05-31,Canada Post
32641,34373,2023-10-08,2023-10-14,FedEx
32642,34374,2020-06-25,2020-06-29,Canada Post
32643,34375,2022-04-09,2022-04-17,USPS
32644,34376,2023-11-22,2023-11-30,FedEx
32645,34377,2022-11-15,2022-11-19,FedEx
32646,34378,2022-07-20,2022-07-29,Canada Post
32647,34379,2022-01-23,2022-01-27,UPS
32648,34380,2023-12-07,2023-12-13,DHL
32649,34381,2022-11-05,2022-11-15,UPS
32650,34382,2021-01-09,2021-01-11,UPS
32651,34383,2023-01-21,2023-01-28,DHL
32652,34385,2021-12-27,2021-12-28,UPS
32653,34386,2022-07-24,2022-08-03,FedEx
32654,34387,2020-04-08,2020-04-12,USPS
32655,34388,2023-04-15,2023-04-25,UPS
32656,34389,2021-05-30,2021-05-31,DHL
32657,34390,2021-01-21,2021-01-27,DHL
32658,34391,2021-08-09,2021-08-14,Canada Post
32659,34392,2024-05-18,2024-05-21,DHL
32660,34393,2020-07-25,2020-08-01,FedEx
32661,34394,2023-04-05,2023-04-08,FedEx
32662,34395,2021-10-15,2021-10-16,DHL
32663,34396,2022-11-04,2022-11-13,DHL
32664,34397,2021-12-16,2021-12-19,DHL
32665,34399,2022-11-08,2022-11-11,FedEx
32666,34400,2023-04-27,2023-04-28,UPS
32667,34401,2024-04-12,2024-04-19,FedEx
32668,34402,2020-02-25,2020-03-05,Canada Post
32669,34403,2024-04-22,2024-04-28,Canada Post
32670,34404,2024-04-19,2024-04-20,UPS
32671,34405,2021-07-25,2021-07-27,UPS
32672,34406,2023-10-10,2023-10-14,FedEx
32673,34407,2022-05-25,2022-05-30,USPS
32674,34408,2022-10-19,2022-10-20,DHL
32675,34409,2022-01-31,2022-02-04,USPS
32676,34410,2022-02-22,2022-02-28,UPS
32677,34411,2023-12-21,2023-12-26,USPS
32678,34412,2021-11-13,2021-11-21,DHL
32679,34413,2020-12-05,2020-12-06,DHL
32680,34414,2024-02-04,2024-02-06,USPS
32681,34415,2021-07-22,2021-07-30,FedEx
32682,34416,2023-09-27,2023-10-01,DHL
32683,34417,2024-08-10,2024-08-15,Canada Post
32684,34418,2020-05-15,2020-05-24,DHL
32685,34420,2021-08-14,2021-08-19,DHL
32686,34421,2021-09-15,2021-09-20,DHL
32687,34422,2024-02-16,2024-02-20,FedEx
32688,34424,2021-04-16,2021-04-17,UPS
32689,34425,2024-08-22,2024-08-26,USPS
32690,34426,2022-09-08,2022-09-12,USPS
32691,34427,2021-06-18,2021-06-23,USPS
32692,34428,2021-10-02,2021-10-07,FedEx
32693,34429,2021-04-04,2021-04-06,DHL
32694,34430,2024-03-07,2024-03-10,DHL
32695,34431,2020-06-12,2020-06-14,FedEx
32696,34432,2021-06-16,2021-06-19,Canada Post
32697,34434,2022-06-10,2022-06-15,UPS
32698,34435,2023-08-03,2023-08-11,FedEx
32699,34436,2020-06-18,2020-06-27,USPS
32700,34437,2022-09-18,2022-09-25,USPS
32701,34438,2020-09-03,2020-09-11,FedEx
32702,34439,2022-07-21,2022-07-26,USPS
32703,34440,2021-02-04,2021-02-08,FedEx
32704,34441,2023-10-14,2023-10-22,FedEx
32705,34442,2020-07-23,2020-08-02,USPS
32706,34443,2020-07-25,2020-07-30,Canada Post
32707,34444,2023-04-16,2023-04-21,UPS
32708,34445,2021-11-25,2021-11-30,Canada Post
32709,34446,2022-09-08,2022-09-13,DHL
32710,34447,2022-06-04,2022-06-06,Canada Post
32711,34449,2022-08-26,2022-09-01,DHL
32712,34450,2024-05-01,2024-05-07,UPS
32713,34451,2021-03-09,2021-03-11,USPS
32714,34453,2021-02-08,2021-02-14,DHL
32715,34454,2024-05-30,2024-06-01,USPS
32716,34455,2021-06-17,2021-06-18,UPS
32717,34456,2020-01-11,2020-01-21,DHL
32718,34457,2020-02-29,2020-03-06,USPS
32719,34458,2021-03-13,2021-03-22,Canada Post
32720,34459,2024-07-24,2024-07-25,FedEx
32721,34460,2021-05-17,2021-05-19,DHL
32722,34461,2022-02-04,2022-02-13,Canada Post
32723,34462,2023-07-09,2023-07-19,FedEx
32724,34463,2022-12-07,2022-12-15,UPS
32725,34464,2023-03-31,2023-04-08,FedEx
32726,34465,2022-10-01,2022-10-03,USPS
32727,34466,2022-09-30,2022-10-07,UPS
32728,34467,2024-02-12,2024-02-18,USPS
32729,34468,2022-11-20,2022-11-23,FedEx
32730,34469,2021-07-04,2021-07-11,UPS
32731,34470,2021-07-16,2021-07-25,DHL
32732,34471,2022-08-29,2022-08-31,FedEx
32733,34472,2023-03-11,2023-03-19,USPS
32734,34473,2023-05-09,2023-05-14,FedEx
32735,34474,2023-11-13,2023-11-21,DHL
32736,34475,2022-08-15,2022-08-21,USPS
32737,34476,2022-10-30,2022-11-01,UPS
32738,34477,2021-06-01,2021-06-09,UPS
32739,34478,2022-04-08,2022-04-14,USPS
32740,34479,2022-08-05,2022-08-14,USPS
32741,34480,2022-10-18,2022-10-24,DHL
32742,34481,2020-12-17,2020-12-18,DHL
32743,34482,2023-12-17,2023-12-23,UPS
32744,34483,2020-03-19,2020-03-27,Canada Post
32745,34484,2022-12-28,2023-01-03,UPS
32746,34485,2023-08-15,2023-08-24,FedEx
32747,34486,2024-03-18,2024-03-20,Canada Post
32748,34487,2022-12-19,2022-12-28,DHL
32749,34488,2024-08-10,2024-08-17,Canada Post
32750,34489,2024-06-10,2024-06-16,DHL
32751,34490,2020-03-18,2020-03-27,FedEx
32752,34491,2021-04-29,2021-05-01,UPS
32753,34492,2024-03-30,2024-04-08,USPS
32754,34493,2020-12-29,2020-12-31,Canada Post
32755,34494,2024-01-20,2024-01-29,UPS
32756,34495,2022-02-17,2022-02-26,UPS
32757,34496,2023-02-06,2023-02-07,USPS
32758,34497,2024-05-31,2024-06-04,DHL
32759,34498,2024-03-01,2024-03-08,Canada Post
32760,34499,2020-12-20,2020-12-24,Canada Post
32761,34500,2023-04-07,2023-04-11,USPS
32762,34501,2020-10-01,2020-10-04,Canada Post
32763,34502,2022-08-01,2022-08-07,UPS
32764,34503,2021-04-03,2021-04-11,FedEx
32765,34504,2022-12-26,2023-01-03,Canada Post
32766,34505,2021-09-27,2021-10-03,DHL
32767,34506,2021-10-31,2021-11-09,DHL
32768,34507,2022-10-03,2022-10-07,DHL
32769,34508,2024-11-10,2024-11-16,USPS
32770,34509,2022-01-23,2022-02-02,USPS
32771,34510,2021-08-23,2021-09-01,UPS
32772,34511,2021-01-29,2021-01-31,UPS
32773,34512,2021-12-15,2021-12-25,DHL
32774,34513,2024-02-08,2024-02-09,DHL
32775,34514,2024-12-01,2024-12-03,USPS
32776,34515,2020-05-25,2020-06-02,USPS
32777,34516,2021-12-01,2021-12-03,DHL
32778,34517,2021-05-14,2021-05-21,FedEx
32779,34518,2023-10-26,2023-10-27,UPS
32780,34519,2021-07-07,2021-07-16,USPS
32781,34520,2020-01-14,2020-01-23,FedEx
32782,34521,2023-07-13,2023-07-17,DHL
32783,34522,2023-10-25,2023-11-01,USPS
32784,34523,2022-11-02,2022-11-07,UPS
32785,34524,2021-11-23,2021-11-26,Canada Post
32786,34525,2020-12-25,2020-12-28,USPS
32787,34526,2021-09-23,2021-09-28,Canada Post
32788,34527,2022-10-16,2022-10-24,Canada Post
32789,34528,2022-09-11,2022-09-20,DHL
32790,34529,2022-08-14,2022-08-24,USPS
32791,34530,2023-02-22,2023-03-04,UPS
32792,34531,2021-02-12,2021-02-17,Canada Post
32793,34532,2022-09-18,2022-09-26,USPS
32794,34533,2021-03-04,2021-03-07,FedEx
32795,34534,2020-06-11,2020-06-14,USPS
32796,34535,2023-09-02,2023-09-04,USPS
32797,34536,2020-02-25,2020-02-27,FedEx
32798,34537,2020-12-06,2020-12-07,USPS
32799,34538,2022-06-25,2022-07-01,USPS
32800,34540,2020-12-13,2020-12-22,FedEx
32801,34541,2020-01-24,2020-01-28,UPS
32802,34542,2022-09-21,2022-09-29,Canada Post
32803,34543,2020-02-11,2020-02-17,DHL
32804,34544,2024-04-18,2024-04-22,FedEx
32805,34545,2021-11-22,2021-11-30,DHL
32806,34546,2021-02-11,2021-02-12,FedEx
32807,34547,2024-10-14,2024-10-15,Canada Post
32808,34548,2020-03-23,2020-03-28,FedEx
32809,34549,2022-01-14,2022-01-17,FedEx
32810,34550,2024-01-16,2024-01-20,Canada Post
32811,34551,2021-11-30,2021-12-08,FedEx
32812,34552,2024-07-29,2024-08-06,Canada Post
32813,34553,2024-01-01,2024-01-09,DHL
32814,34554,2024-09-05,2024-09-11,Canada Post
32815,34555,2024-09-21,2024-09-26,Canada Post
32816,34556,2020-02-18,2020-02-19,DHL
32817,34557,2020-08-16,2020-08-17,USPS
32818,34558,2023-12-22,2023-12-31,DHL
32819,34559,2020-04-21,2020-04-27,DHL
32820,34560,2024-01-17,2024-01-25,Canada Post
32821,34561,2023-03-26,2023-04-04,UPS
32822,34562,2024-05-12,2024-05-15,UPS
32823,34563,2022-10-13,2022-10-17,Canada Post
32824,34564,2021-02-02,2021-02-04,FedEx
32825,34565,2022-08-24,2022-09-03,Canada Post
32826,34566,2023-07-30,2023-08-05,DHL
32827,34567,2024-05-06,2024-05-07,USPS
32828,34568,2020-06-11,2020-06-16,DHL
32829,34569,2022-10-23,2022-10-29,UPS
32830,34570,2021-04-20,2021-04-26,Canada Post
32831,34571,2022-01-01,2022-01-03,Canada Post
32832,34572,2021-12-31,2022-01-04,DHL
32833,34573,2024-07-19,2024-07-29,FedEx
32834,34574,2024-11-01,2024-11-11,DHL
32835,34575,2021-08-14,2021-08-24,USPS
32836,34576,2020-12-03,2020-12-05,UPS
32837,34577,2023-09-30,2023-10-01,UPS
32838,34578,2023-07-06,2023-07-15,Canada Post
32839,34579,2024-07-22,2024-07-28,UPS
32840,34580,2024-04-26,2024-04-27,UPS
32841,34581,2021-08-07,2021-08-08,FedEx
32842,34582,2023-06-06,2023-06-15,USPS
32843,34583,2021-02-15,2021-02-23,Canada Post
32844,34584,2024-04-26,2024-05-04,DHL
32845,34585,2022-01-07,2022-01-13,FedEx
32846,34586,2023-04-01,2023-04-04,Canada Post
32847,34587,2023-02-27,2023-03-08,FedEx
32848,34588,2021-03-31,2021-04-03,DHL
32849,34589,2023-05-22,2023-05-25,USPS
32850,34590,2020-02-28,2020-03-03,FedEx
32851,34591,2021-02-14,2021-02-15,FedEx
32852,34592,2022-10-27,2022-11-04,UPS
32853,34593,2023-11-10,2023-11-16,DHL
32854,34594,2021-09-23,2021-09-29,UPS
32855,34595,2022-11-05,2022-11-12,DHL
32856,34596,2024-12-29,2025-01-05,USPS
32857,34597,2021-01-19,2021-01-24,USPS
32858,34598,2023-08-11,2023-08-21,UPS
32859,34599,2023-03-01,2023-03-10,UPS
32860,34600,2022-06-02,2022-06-05,UPS
32861,34601,2022-03-29,2022-04-04,Canada Post
32862,34602,2020-12-08,2020-12-18,FedEx
32863,34603,2021-01-03,2021-01-04,USPS
32864,34604,2022-11-18,2022-11-19,DHL
32865,34605,2024-07-07,2024-07-13,UPS
32866,34606,2021-01-14,2021-01-15,FedEx
32867,34608,2020-05-03,2020-05-09,Canada Post
32868,34609,2023-07-08,2023-07-13,Canada Post
32869,34610,2021-07-30,2021-08-04,Canada Post
32870,34611,2020-09-23,2020-10-02,DHL
32871,34612,2024-05-04,2024-05-12,UPS
32872,34613,2023-02-09,2023-02-10,USPS
32873,34614,2021-09-28,2021-10-06,Canada Post
32874,34615,2022-03-02,2022-03-07,FedEx
32875,34616,2020-07-07,2020-07-08,USPS
32876,34617,2024-10-22,2024-10-29,UPS
32877,34618,2022-12-03,2022-12-12,FedEx
32878,34619,2024-10-22,2024-10-28,FedEx
32879,34620,2023-11-14,2023-11-16,Canada Post
32880,34621,2022-12-04,2022-12-13,UPS
32881,34622,2023-07-12,2023-07-18,USPS
32882,34623,2024-06-19,2024-06-21,USPS
32883,34624,2023-04-11,2023-04-20,FedEx
32884,34625,2023-08-22,2023-08-27,Canada Post
32885,34626,2022-07-24,2022-07-29,DHL
32886,34627,2020-03-16,2020-03-26,DHL
32887,34628,2022-10-07,2022-10-17,DHL
32888,34629,2022-12-28,2023-01-01,Canada Post
32889,34630,2021-06-29,2021-07-06,FedEx
32890,34631,2023-07-22,2023-07-27,DHL
32891,34632,2020-04-09,2020-04-17,USPS
32892,34633,2021-09-15,2021-09-23,UPS
32893,34634,2020-12-23,2020-12-26,DHL
